"";"Id";"Obs";"Group";"Group_N";"Group_ID";"pref";"rank";"lead"
"8060";97;81;6;10;"6_81";-1,13173868085377;1;1
"8061";9;81;7;10;"7_81";2,01842371387704;10;0
"8062";19;81;7;10;"7_81";-2,44046692857552;2;0
"8063";29;81;7;10;"7_81";0,460097354831271;7;0
"8064";39;81;7;10;"7_81";-2,41420764994663;3;0
"8065";49;81;7;10;"7_81";-0,431446202613345;5;0
"8066";59;81;7;10;"7_81";-2,99309008315293;1;1
"8067";69;81;7;10;"7_81";0,920728568290646;8;0
"8068";79;81;7;10;"7_81";-0,885776297409679;4;0
"8069";89;81;7;10;"7_81";0,93334632857116;9;0
"8070";99;81;7;10;"7_81";0,0799825532411612;6;0
"8071";4;81;8;10;"8_81";0,63286260496104;6;0
"8072";14;81;8;10;"8_81";-0,278788766817371;4;0
"8073";24;81;8;10;"8_81";1,2146746991726;8;0
"8074";34;81;8;10;"8_81";-0,608926375407211;3;0
"8075";44;81;8;10;"8_81";-0,726704827076575;2;0
"8076";54;81;8;10;"8_81";0,642899305717316;7;0
"8077";64;81;8;10;"8_81";1,39973682729268;10;0
"8078";74;81;8;10;"8_81";-0,953523357772344;1;1
"8079";84;81;8;10;"8_81";-0,120896537539089;5;0
"8080";94;81;8;10;"8_81";1,39111045639;9;0
"8081";8;81;9;10;"9_81";-0,0946590384130976;6;0
"8082";18;81;9;10;"9_81";-2,65645542090478;1;1
"8083";28;81;9;10;"9_81";-1,76316308519478;2;0
"8084";38;81;9;10;"9_81";-0,850907594176518;4;0
"8085";48;81;9;10;"9_81";1,44410126172125;10;0
"8086";58;81;9;10;"9_81";0,0898328865790817;7;0
"8087";68;81;9;10;"9_81";1,03850609869762;9;0
"8088";78;81;9;10;"9_81";0,463767588540167;8;0
"8089";88;81;9;10;"9_81";-0,182756706331922;5;0
"8090";98;81;9;10;"9_81";-1,4592139995024;3;0
"8091";3;81;10;10;"10_81";0,363128411337339;4;0
"8092";13;81;10;10;"10_81";-1,38886070111234;1;1
"8093";23;81;10;10;"10_81";-0,171917355759621;2;0
"8094";33;81;10;10;"10_81";1,03510352196992;9;0
"8095";43;81;10;10;"10_81";0,758163235699517;8;0
"8096";53;81;10;10;"10_81";1,57572751979198;10;0
"8097";63;81;10;10;"10_81";0,581823727365507;5;0
"8098";73;81;10;10;"10_81";0,623518161999544;6;0
"8099";83;81;10;10;"10_81";0,0884402291595864;3;0
"8100";93;81;10;10;"10_81";0,650348560726305;7;0
"8101";1;82;1;10;"1_82";1,37095844714667;8;0
"8102";11;82;1;10;"1_82";1,30486965422349;7;0
"8103";21;82;1;10;"1_82";-0,306638594078475;3;0
"8104";31;82;1;10;"1_82";0,455450123241219;6;0
"8105";41;82;1;10;"1_82";0,205998600200254;4;0
"8106";51;82;1;10;"1_82";0,321925265203947;5;0
"8107";61;82;1;10;"1_82";-0,367234642740975;2;0
"8108";71;82;1;10;"1_82";-1,04311893856785;1;1
"8109";81;82;1;10;"1_82";1,51270700980493;10;0
"8110";91;82;1;10;"1_82";1,39211637593427;9;0
"8111";5;82;2;10;"2_82";0,404268323140999;8;0
"8112";15;82;2;10;"2_82";-0,133321336393658;6;0
"8113";25;82;2;10;"2_82";1,89519346126497;10;0
"8114";35;82;2;10;"2_82";0,50495512329797;9;0
"8115";45;82;2;10;"2_82";-1,36828104441929;1;1
"8116";55;82;2;10;"2_82";0,0897606465996057;7;0
"8117";65;82;2;10;"2_82";-0,727292059474465;4;0
"8118";75;82;2;10;"2_82";-0,542828814573857;5;0
"8119";85;82;2;10;"2_82";-1,19432889516053;2;0
"8120";95;82;2;10;"2_82";-1,1107888794479;3;0
"8121";10;82;3;10;"3_82";-0,062714099052421;3;0
"8122";20;82;3;10;"3_82";1,32011334573019;10;0
"8123";30;82;3;10;"3_82";-0,639994875960119;2;0
"8124";40;82;3;10;"3_82";0,0361226068922556;4;0
"8125";50;82;3;10;"3_82";0,655647883402207;7;0
"8126";60;82;3;10;"3_82";0,284882953530659;5;0
"8127";70;82;3;10;"3_82";0,720878162866862;8;0
"8128";80;82;3;10;"3_82";-1,09978089864786;1;1
"8129";90;82;3;10;"3_82";0,821773110508249;9;0
"8130";100;82;3;10;"3_82";0,65320433964919;6;0
"8131";6;82;4;10;"4_82";-0,106124516091484;4;0
"8132";16;82;4;10;"4_82";0,635950398070074;9;0
"8133";26;82;4;10;"4_82";-0,4304691316062;3;0
"8134";36;82;4;10;"4_82";-1,71700867907334;1;1
"8135";46;82;4;10;"4_82";0,432818025888717;6;0
"8136";56;82;4;10;"4_82";0,276550747291463;5;0
"8137";66;82;4;10;"4_82";1,30254263204414;10;0
"8138";76;82;4;10;"4_82";0,580996497681682;7;0
"8139";86;82;4;10;"4_82";0,611996898040387;8;0
"8140";96;82;4;10;"4_82";-0,860792586877842;2;0
"8141";2;82;5;10;"5_82";-0,564698171396089;3;0
"8142";12;82;5;10;"5_82";2,28664539270111;10;0
"8143";22;82;5;10;"5_82";-1,78130843398;1;1
"8144";32;82;5;10;"5_82";0,704837337228819;9;0
"8145";42;82;5;10;"5_82";-0,361057298548666;5;0
"8146";52;82;5;10;"5_82";-0,783838940880375;2;0
"8147";62;82;5;10;"5_82";0,185230564865609;7;0
"8148";72;82;5;10;"5_82";-0,0901863866107067;6;0
"8149";82;82;5;10;"5_82";0,257921437532031;8;0
"8150";92;82;5;10;"5_82";-0,476173923054674;4;0
"8151";7;82;6;10;"6_82";1,51152199743894;10;0
"8152";17;82;6;10;"6_82";-0,284252921416072;4;0
"8153";27;82;6;10;"6_82";-0,25726938276893;5;0
"8154";37;82;6;10;"6_82";-0,784459008379496;3;0
"8155";47;82;6;10;"6_82";-0,811393176186672;2;0
"8156";57;82;6;10;"6_82";0,679288816055271;8;0
"8157";67;82;6;10;"6_82";0,335848119752074;7;0
"8158";77;82;6;10;"6_82";0,768178737834591;9;0
"8159";87;82;6;10;"6_82";-0,217139845746521;6;0
"8160";97;82;6;10;"6_82";-1,13173868085377;1;1
"8161";9;82;7;10;"7_82";2,01842371387704;10;0
"8162";19;82;7;10;"7_82";-2,44046692857552;2;0
"8163";29;82;7;10;"7_82";0,460097354831271;7;0
"8164";39;82;7;10;"7_82";-2,41420764994663;3;0
"8165";49;82;7;10;"7_82";-0,431446202613345;5;0
"8166";59;82;7;10;"7_82";-2,99309008315293;1;1
"8167";69;82;7;10;"7_82";0,920728568290646;8;0
"8168";79;82;7;10;"7_82";-0,885776297409679;4;0
"8169";89;82;7;10;"7_82";0,93334632857116;9;0
"8170";99;82;7;10;"7_82";0,0799825532411612;6;0
"8171";4;82;8;10;"8_82";0,63286260496104;6;0
"8172";14;82;8;10;"8_82";-0,278788766817371;4;0
"8173";24;82;8;10;"8_82";1,2146746991726;8;0
"8174";34;82;8;10;"8_82";-0,608926375407211;3;0
"8175";44;82;8;10;"8_82";-0,726704827076575;2;0
"8176";54;82;8;10;"8_82";0,642899305717316;7;0
"8177";64;82;8;10;"8_82";1,39973682729268;10;0
"8178";74;82;8;10;"8_82";-0,953523357772344;1;1
"8179";84;82;8;10;"8_82";-0,120896537539089;5;0
"8180";94;82;8;10;"8_82";1,39111045639;9;0
"8181";8;82;9;10;"9_82";-0,0946590384130976;6;0
"8182";18;82;9;10;"9_82";-2,65645542090478;1;1
"8183";28;82;9;10;"9_82";-1,76316308519478;2;0
"8184";38;82;9;10;"9_82";-0,850907594176518;4;0
"8185";48;82;9;10;"9_82";1,44410126172125;10;0
"8186";58;82;9;10;"9_82";0,0898328865790817;7;0
"8187";68;82;9;10;"9_82";1,03850609869762;9;0
"8188";78;82;9;10;"9_82";0,463767588540167;8;0
"8189";88;82;9;10;"9_82";-0,182756706331922;5;0
"8190";98;82;9;10;"9_82";-1,4592139995024;3;0
"8191";3;82;10;10;"10_82";0,363128411337339;4;0
"8192";13;82;10;10;"10_82";-1,38886070111234;1;1
"8193";23;82;10;10;"10_82";-0,171917355759621;2;0
"8194";33;82;10;10;"10_82";1,03510352196992;9;0
"8195";43;82;10;10;"10_82";0,758163235699517;8;0
"8196";53;82;10;10;"10_82";1,57572751979198;10;0
"8197";63;82;10;10;"10_82";0,581823727365507;5;0
"8198";73;82;10;10;"10_82";0,623518161999544;6;0
"8199";83;82;10;10;"10_82";0,0884402291595864;3;0
"8200";93;82;10;10;"10_82";0,650348560726305;7;0
"8201";1;83;1;10;"1_83";1,37095844714667;8;0
"8202";11;83;1;10;"1_83";1,30486965422349;7;0
"8203";21;83;1;10;"1_83";-0,306638594078475;3;0
"8204";31;83;1;10;"1_83";0,455450123241219;6;0
"8205";41;83;1;10;"1_83";0,205998600200254;4;0
"8206";51;83;1;10;"1_83";0,321925265203947;5;0
"8207";61;83;1;10;"1_83";-0,367234642740975;2;0
"8208";71;83;1;10;"1_83";-1,04311893856785;1;1
"8209";81;83;1;10;"1_83";1,51270700980493;10;0
"8210";91;83;1;10;"1_83";1,39211637593427;9;0
"8211";5;83;2;10;"2_83";0,404268323140999;8;0
"8212";15;83;2;10;"2_83";-0,133321336393658;6;0
"8213";25;83;2;10;"2_83";1,89519346126497;10;0
"8214";35;83;2;10;"2_83";0,50495512329797;9;0
"8215";45;83;2;10;"2_83";-1,36828104441929;1;1
"8216";55;83;2;10;"2_83";0,0897606465996057;7;0
"8217";65;83;2;10;"2_83";-0,727292059474465;4;0
"8218";75;83;2;10;"2_83";-0,542828814573857;5;0
"8219";85;83;2;10;"2_83";-1,19432889516053;2;0
"8220";95;83;2;10;"2_83";-1,1107888794479;3;0
"8221";10;83;3;10;"3_83";-0,062714099052421;3;0
"8222";20;83;3;10;"3_83";1,32011334573019;10;0
"8223";30;83;3;10;"3_83";-0,639994875960119;2;0
"8224";40;83;3;10;"3_83";0,0361226068922556;4;0
"8225";50;83;3;10;"3_83";0,655647883402207;7;0
"8226";60;83;3;10;"3_83";0,284882953530659;5;0
"8227";70;83;3;10;"3_83";0,720878162866862;8;0
"8228";80;83;3;10;"3_83";-1,09978089864786;1;1
"8229";90;83;3;10;"3_83";0,821773110508249;9;0
"8230";100;83;3;10;"3_83";0,65320433964919;6;0
"8231";6;83;4;10;"4_83";-0,106124516091484;4;0
"8232";16;83;4;10;"4_83";0,635950398070074;9;0
"8233";26;83;4;10;"4_83";-0,4304691316062;3;0
"8234";36;83;4;10;"4_83";-1,71700867907334;1;1
"8235";46;83;4;10;"4_83";0,432818025888717;6;0
"8236";56;83;4;10;"4_83";0,276550747291463;5;0
"8237";66;83;4;10;"4_83";1,30254263204414;10;0
"8238";76;83;4;10;"4_83";0,580996497681682;7;0
"8239";86;83;4;10;"4_83";0,611996898040387;8;0
"8240";96;83;4;10;"4_83";-0,860792586877842;2;0
"8241";2;83;5;10;"5_83";-0,564698171396089;3;0
"8242";12;83;5;10;"5_83";2,28664539270111;10;0
"8243";22;83;5;10;"5_83";-1,78130843398;1;1
"8244";32;83;5;10;"5_83";0,704837337228819;9;0
"8245";42;83;5;10;"5_83";-0,361057298548666;5;0
"8246";52;83;5;10;"5_83";-0,783838940880375;2;0
"8247";62;83;5;10;"5_83";0,185230564865609;7;0
"8248";72;83;5;10;"5_83";-0,0901863866107067;6;0
"8249";82;83;5;10;"5_83";0,257921437532031;8;0
"8250";92;83;5;10;"5_83";-0,476173923054674;4;0
"8251";7;83;6;10;"6_83";1,51152199743894;10;0
"8252";17;83;6;10;"6_83";-0,284252921416072;4;0
"8253";27;83;6;10;"6_83";-0,25726938276893;5;0
"8254";37;83;6;10;"6_83";-0,784459008379496;3;0
"8255";47;83;6;10;"6_83";-0,811393176186672;2;0
"8256";57;83;6;10;"6_83";0,679288816055271;8;0
"8257";67;83;6;10;"6_83";0,335848119752074;7;0
"8258";77;83;6;10;"6_83";0,768178737834591;9;0
"8259";87;83;6;10;"6_83";-0,217139845746521;6;0
"8260";97;83;6;10;"6_83";-1,13173868085377;1;1
"8261";9;83;7;10;"7_83";2,01842371387704;10;0
"8262";19;83;7;10;"7_83";-2,44046692857552;2;0
"8263";29;83;7;10;"7_83";0,460097354831271;7;0
"8264";39;83;7;10;"7_83";-2,41420764994663;3;0
"8265";49;83;7;10;"7_83";-0,431446202613345;5;0
"8266";59;83;7;10;"7_83";-2,99309008315293;1;1
"8267";69;83;7;10;"7_83";0,920728568290646;8;0
"8268";79;83;7;10;"7_83";-0,885776297409679;4;0
"8269";89;83;7;10;"7_83";0,93334632857116;9;0
"8270";99;83;7;10;"7_83";0,0799825532411612;6;0
"8271";4;83;8;10;"8_83";0,63286260496104;6;0
"8272";14;83;8;10;"8_83";-0,278788766817371;4;0
"8273";24;83;8;10;"8_83";1,2146746991726;8;0
"8274";34;83;8;10;"8_83";-0,608926375407211;3;0
"8275";44;83;8;10;"8_83";-0,726704827076575;2;0
"8276";54;83;8;10;"8_83";0,642899305717316;7;0
"8277";64;83;8;10;"8_83";1,39973682729268;10;0
"8278";74;83;8;10;"8_83";-0,953523357772344;1;1
"8279";84;83;8;10;"8_83";-0,120896537539089;5;0
"8280";94;83;8;10;"8_83";1,39111045639;9;0
"8281";8;83;9;10;"9_83";-0,0946590384130976;6;0
"8282";18;83;9;10;"9_83";-2,65645542090478;1;1
"8283";28;83;9;10;"9_83";-1,76316308519478;2;0
"8284";38;83;9;10;"9_83";-0,850907594176518;4;0
"8285";48;83;9;10;"9_83";1,44410126172125;10;0
"8286";58;83;9;10;"9_83";0,0898328865790817;7;0
"8287";68;83;9;10;"9_83";1,03850609869762;9;0
"8288";78;83;9;10;"9_83";0,463767588540167;8;0
"8289";88;83;9;10;"9_83";-0,182756706331922;5;0
"8290";98;83;9;10;"9_83";-1,4592139995024;3;0
"8291";3;83;10;10;"10_83";0,363128411337339;4;0
"8292";13;83;10;10;"10_83";-1,38886070111234;1;1
"8293";23;83;10;10;"10_83";-0,171917355759621;2;0
"8294";33;83;10;10;"10_83";1,03510352196992;9;0
"8295";43;83;10;10;"10_83";0,758163235699517;8;0
"8296";53;83;10;10;"10_83";1,57572751979198;10;0
"8297";63;83;10;10;"10_83";0,581823727365507;5;0
"8298";73;83;10;10;"10_83";0,623518161999544;6;0
"8299";83;83;10;10;"10_83";0,0884402291595864;3;0
"8300";93;83;10;10;"10_83";0,650348560726305;7;0
"8301";1;84;1;10;"1_84";1,37095844714667;8;0
"8302";11;84;1;10;"1_84";1,30486965422349;7;0
"8303";21;84;1;10;"1_84";-0,306638594078475;3;0
"8304";31;84;1;10;"1_84";0,455450123241219;6;0
"8305";41;84;1;10;"1_84";0,205998600200254;4;0
"8306";51;84;1;10;"1_84";0,321925265203947;5;0
"8307";61;84;1;10;"1_84";-0,367234642740975;2;0
"8308";71;84;1;10;"1_84";-1,04311893856785;1;1
"8309";81;84;1;10;"1_84";1,51270700980493;10;0
"8310";91;84;1;10;"1_84";1,39211637593427;9;0
"8311";5;84;2;10;"2_84";0,404268323140999;8;0
"8312";15;84;2;10;"2_84";-0,133321336393658;6;0
"8313";25;84;2;10;"2_84";1,89519346126497;10;0
"8314";35;84;2;10;"2_84";0,50495512329797;9;0
"8315";45;84;2;10;"2_84";-1,36828104441929;1;1
"8316";55;84;2;10;"2_84";0,0897606465996057;7;0
"8317";65;84;2;10;"2_84";-0,727292059474465;4;0
"8318";75;84;2;10;"2_84";-0,542828814573857;5;0
"8319";85;84;2;10;"2_84";-1,19432889516053;2;0
"8320";95;84;2;10;"2_84";-1,1107888794479;3;0
"8321";10;84;3;10;"3_84";-0,062714099052421;3;0
"8322";20;84;3;10;"3_84";1,32011334573019;10;0
"8323";30;84;3;10;"3_84";-0,639994875960119;2;0
"8324";40;84;3;10;"3_84";0,0361226068922556;4;0
"8325";50;84;3;10;"3_84";0,655647883402207;7;0
"8326";60;84;3;10;"3_84";0,284882953530659;5;0
"8327";70;84;3;10;"3_84";0,720878162866862;8;0
"8328";80;84;3;10;"3_84";-1,09978089864786;1;1
"8329";90;84;3;10;"3_84";0,821773110508249;9;0
"8330";100;84;3;10;"3_84";0,65320433964919;6;0
"8331";6;84;4;10;"4_84";-0,106124516091484;4;0
"8332";16;84;4;10;"4_84";0,635950398070074;9;0
"8333";26;84;4;10;"4_84";-0,4304691316062;3;0
"8334";36;84;4;10;"4_84";-1,71700867907334;1;1
"8335";46;84;4;10;"4_84";0,432818025888717;6;0
"8336";56;84;4;10;"4_84";0,276550747291463;5;0
"8337";66;84;4;10;"4_84";1,30254263204414;10;0
"8338";76;84;4;10;"4_84";0,580996497681682;7;0
"8339";86;84;4;10;"4_84";0,611996898040387;8;0
"8340";96;84;4;10;"4_84";-0,860792586877842;2;0
"8341";2;84;5;10;"5_84";-0,564698171396089;3;0
"8342";12;84;5;10;"5_84";2,28664539270111;10;0
"8343";22;84;5;10;"5_84";-1,78130843398;1;1
"8344";32;84;5;10;"5_84";0,704837337228819;9;0
"8345";42;84;5;10;"5_84";-0,361057298548666;5;0
"8346";52;84;5;10;"5_84";-0,783838940880375;2;0
"8347";62;84;5;10;"5_84";0,185230564865609;7;0
"8348";72;84;5;10;"5_84";-0,0901863866107067;6;0
"8349";82;84;5;10;"5_84";0,257921437532031;8;0
"8350";92;84;5;10;"5_84";-0,476173923054674;4;0
"8351";7;84;6;10;"6_84";1,51152199743894;10;0
"8352";17;84;6;10;"6_84";-0,284252921416072;4;0
"8353";27;84;6;10;"6_84";-0,25726938276893;5;0
"8354";37;84;6;10;"6_84";-0,784459008379496;3;0
"8355";47;84;6;10;"6_84";-0,811393176186672;2;0
"8356";57;84;6;10;"6_84";0,679288816055271;8;0
"8357";67;84;6;10;"6_84";0,335848119752074;7;0
"8358";77;84;6;10;"6_84";0,768178737834591;9;0
"8359";87;84;6;10;"6_84";-0,217139845746521;6;0
"8360";97;84;6;10;"6_84";-1,13173868085377;1;1
"8361";9;84;7;10;"7_84";2,01842371387704;10;0
"8362";19;84;7;10;"7_84";-2,44046692857552;2;0
"8363";29;84;7;10;"7_84";0,460097354831271;7;0
"8364";39;84;7;10;"7_84";-2,41420764994663;3;0
"8365";49;84;7;10;"7_84";-0,431446202613345;5;0
"8366";59;84;7;10;"7_84";-2,99309008315293;1;1
"8367";69;84;7;10;"7_84";0,920728568290646;8;0
"8368";79;84;7;10;"7_84";-0,885776297409679;4;0
"8369";89;84;7;10;"7_84";0,93334632857116;9;0
"8370";99;84;7;10;"7_84";0,0799825532411612;6;0
"8371";4;84;8;10;"8_84";0,63286260496104;6;0
"8372";14;84;8;10;"8_84";-0,278788766817371;4;0
"8373";24;84;8;10;"8_84";1,2146746991726;8;0
"8374";34;84;8;10;"8_84";-0,608926375407211;3;0
"8375";44;84;8;10;"8_84";-0,726704827076575;2;0
"8376";54;84;8;10;"8_84";0,642899305717316;7;0
"8377";64;84;8;10;"8_84";1,39973682729268;10;0
"8378";74;84;8;10;"8_84";-0,953523357772344;1;1
"8379";84;84;8;10;"8_84";-0,120896537539089;5;0
"8380";94;84;8;10;"8_84";1,39111045639;9;0
"8381";8;84;9;10;"9_84";-0,0946590384130976;6;0
"8382";18;84;9;10;"9_84";-2,65645542090478;1;1
"8383";28;84;9;10;"9_84";-1,76316308519478;2;0
"8384";38;84;9;10;"9_84";-0,850907594176518;4;0
"8385";48;84;9;10;"9_84";1,44410126172125;10;0
"8386";58;84;9;10;"9_84";0,0898328865790817;7;0
"8387";68;84;9;10;"9_84";1,03850609869762;9;0
"8388";78;84;9;10;"9_84";0,463767588540167;8;0
"8389";88;84;9;10;"9_84";-0,182756706331922;5;0
"8390";98;84;9;10;"9_84";-1,4592139995024;3;0
"8391";3;84;10;10;"10_84";0,363128411337339;4;0
"8392";13;84;10;10;"10_84";-1,38886070111234;1;1
"8393";23;84;10;10;"10_84";-0,171917355759621;2;0
"8394";33;84;10;10;"10_84";1,03510352196992;9;0
"8395";43;84;10;10;"10_84";0,758163235699517;8;0
"8396";53;84;10;10;"10_84";1,57572751979198;10;0
"8397";63;84;10;10;"10_84";0,581823727365507;5;0
"8398";73;84;10;10;"10_84";0,623518161999544;6;0
"8399";83;84;10;10;"10_84";0,0884402291595864;3;0
"8400";93;84;10;10;"10_84";0,650348560726305;7;0
"8401";1;85;1;10;"1_85";1,37095844714667;8;0
"8402";11;85;1;10;"1_85";1,30486965422349;7;0
"8403";21;85;1;10;"1_85";-0,306638594078475;3;0
"8404";31;85;1;10;"1_85";0,455450123241219;6;0
"8405";41;85;1;10;"1_85";0,205998600200254;4;0
"8406";51;85;1;10;"1_85";0,321925265203947;5;0
"8407";61;85;1;10;"1_85";-0,367234642740975;2;0
"8408";71;85;1;10;"1_85";-1,04311893856785;1;1
"8409";81;85;1;10;"1_85";1,51270700980493;10;0
"8410";91;85;1;10;"1_85";1,39211637593427;9;0
"8411";5;85;2;10;"2_85";0,404268323140999;8;0
"8412";15;85;2;10;"2_85";-0,133321336393658;6;0
"8413";25;85;2;10;"2_85";1,89519346126497;10;0
"8414";35;85;2;10;"2_85";0,50495512329797;9;0
"8415";45;85;2;10;"2_85";-1,36828104441929;1;1
"8416";55;85;2;10;"2_85";0,0897606465996057;7;0
"8417";65;85;2;10;"2_85";-0,727292059474465;4;0
"8418";75;85;2;10;"2_85";-0,542828814573857;5;0
"8419";85;85;2;10;"2_85";-1,19432889516053;2;0
"8420";95;85;2;10;"2_85";-1,1107888794479;3;0
"8421";10;85;3;10;"3_85";-0,062714099052421;3;0
"8422";20;85;3;10;"3_85";1,32011334573019;10;0
"8423";30;85;3;10;"3_85";-0,639994875960119;2;0
"8424";40;85;3;10;"3_85";0,0361226068922556;4;0
"8425";50;85;3;10;"3_85";0,655647883402207;7;0
"8426";60;85;3;10;"3_85";0,284882953530659;5;0
"8427";70;85;3;10;"3_85";0,720878162866862;8;0
"8428";80;85;3;10;"3_85";-1,09978089864786;1;1
"8429";90;85;3;10;"3_85";0,821773110508249;9;0
"8430";100;85;3;10;"3_85";0,65320433964919;6;0
"8431";6;85;4;10;"4_85";-0,106124516091484;4;0
"8432";16;85;4;10;"4_85";0,635950398070074;9;0
"8433";26;85;4;10;"4_85";-0,4304691316062;3;0
"8434";36;85;4;10;"4_85";-1,71700867907334;1;1
"8435";46;85;4;10;"4_85";0,432818025888717;6;0
"8436";56;85;4;10;"4_85";0,276550747291463;5;0
"8437";66;85;4;10;"4_85";1,30254263204414;10;0
"8438";76;85;4;10;"4_85";0,580996497681682;7;0
"8439";86;85;4;10;"4_85";0,611996898040387;8;0
"8440";96;85;4;10;"4_85";-0,860792586877842;2;0
"8441";2;85;5;10;"5_85";-0,564698171396089;3;0
"8442";12;85;5;10;"5_85";2,28664539270111;10;0
"8443";22;85;5;10;"5_85";-1,78130843398;1;1
"8444";32;85;5;10;"5_85";0,704837337228819;9;0
"8445";42;85;5;10;"5_85";-0,361057298548666;5;0
"8446";52;85;5;10;"5_85";-0,783838940880375;2;0
"8447";62;85;5;10;"5_85";0,185230564865609;7;0
"8448";72;85;5;10;"5_85";-0,0901863866107067;6;0
"8449";82;85;5;10;"5_85";0,257921437532031;8;0
"8450";92;85;5;10;"5_85";-0,476173923054674;4;0
"8451";7;85;6;10;"6_85";1,51152199743894;10;0
"8452";17;85;6;10;"6_85";-0,284252921416072;4;0
"8453";27;85;6;10;"6_85";-0,25726938276893;5;0
"8454";37;85;6;10;"6_85";-0,784459008379496;3;0
"8455";47;85;6;10;"6_85";-0,811393176186672;2;0
"8456";57;85;6;10;"6_85";0,679288816055271;8;0
"8457";67;85;6;10;"6_85";0,335848119752074;7;0
"8458";77;85;6;10;"6_85";0,768178737834591;9;0
"8459";87;85;6;10;"6_85";-0,217139845746521;6;0
"8460";97;85;6;10;"6_85";-1,13173868085377;1;1
"8461";9;85;7;10;"7_85";2,01842371387704;10;0
"8462";19;85;7;10;"7_85";-2,44046692857552;2;0
"8463";29;85;7;10;"7_85";0,460097354831271;7;0
"8464";39;85;7;10;"7_85";-2,41420764994663;3;0
"8465";49;85;7;10;"7_85";-0,431446202613345;5;0
"8466";59;85;7;10;"7_85";-2,99309008315293;1;1
"8467";69;85;7;10;"7_85";0,920728568290646;8;0
"8468";79;85;7;10;"7_85";-0,885776297409679;4;0
"8469";89;85;7;10;"7_85";0,93334632857116;9;0
"8470";99;85;7;10;"7_85";0,0799825532411612;6;0
"8471";4;85;8;10;"8_85";0,63286260496104;6;0
"8472";14;85;8;10;"8_85";-0,278788766817371;4;0
"8473";24;85;8;10;"8_85";1,2146746991726;8;0
"8474";34;85;8;10;"8_85";-0,608926375407211;3;0
"8475";44;85;8;10;"8_85";-0,726704827076575;2;0
"8476";54;85;8;10;"8_85";0,642899305717316;7;0
"8477";64;85;8;10;"8_85";1,39973682729268;10;0
"8478";74;85;8;10;"8_85";-0,953523357772344;1;1
"8479";84;85;8;10;"8_85";-0,120896537539089;5;0
"8480";94;85;8;10;"8_85";1,39111045639;9;0
"8481";8;85;9;10;"9_85";-0,0946590384130976;6;0
"8482";18;85;9;10;"9_85";-2,65645542090478;1;1
"8483";28;85;9;10;"9_85";-1,76316308519478;2;0
"8484";38;85;9;10;"9_85";-0,850907594176518;4;0
"8485";48;85;9;10;"9_85";1,44410126172125;10;0
"8486";58;85;9;10;"9_85";0,0898328865790817;7;0
"8487";68;85;9;10;"9_85";1,03850609869762;9;0
"8488";78;85;9;10;"9_85";0,463767588540167;8;0
"8489";88;85;9;10;"9_85";-0,182756706331922;5;0
"8490";98;85;9;10;"9_85";-1,4592139995024;3;0
"8491";3;85;10;10;"10_85";0,363128411337339;4;0
"8492";13;85;10;10;"10_85";-1,38886070111234;1;1
"8493";23;85;10;10;"10_85";-0,171917355759621;2;0
"8494";33;85;10;10;"10_85";1,03510352196992;9;0
"8495";43;85;10;10;"10_85";0,758163235699517;8;0
"8496";53;85;10;10;"10_85";1,57572751979198;10;0
"8497";63;85;10;10;"10_85";0,581823727365507;5;0
"8498";73;85;10;10;"10_85";0,623518161999544;6;0
"8499";83;85;10;10;"10_85";0,0884402291595864;3;0
"8500";93;85;10;10;"10_85";0,650348560726305;7;0
"8501";1;86;1;10;"1_86";1,37095844714667;8;0
"8502";11;86;1;10;"1_86";1,30486965422349;7;0
"8503";21;86;1;10;"1_86";-0,306638594078475;3;0
"8504";31;86;1;10;"1_86";0,455450123241219;6;0
"8505";41;86;1;10;"1_86";0,205998600200254;4;0
"8506";51;86;1;10;"1_86";0,321925265203947;5;0
"8507";61;86;1;10;"1_86";-0,367234642740975;2;0
"8508";71;86;1;10;"1_86";-1,04311893856785;1;1
"8509";81;86;1;10;"1_86";1,51270700980493;10;0
"8510";91;86;1;10;"1_86";1,39211637593427;9;0
"8511";5;86;2;10;"2_86";0,404268323140999;8;0
"8512";15;86;2;10;"2_86";-0,133321336393658;6;0
"8513";25;86;2;10;"2_86";1,89519346126497;10;0
"8514";35;86;2;10;"2_86";0,50495512329797;9;0
"8515";45;86;2;10;"2_86";-1,36828104441929;1;1
"8516";55;86;2;10;"2_86";0,0897606465996057;7;0
"8517";65;86;2;10;"2_86";-0,727292059474465;4;0
"8518";75;86;2;10;"2_86";-0,542828814573857;5;0
"8519";85;86;2;10;"2_86";-1,19432889516053;2;0
"8520";95;86;2;10;"2_86";-1,1107888794479;3;0
"8521";10;86;3;10;"3_86";-0,062714099052421;3;0
"8522";20;86;3;10;"3_86";1,32011334573019;10;0
"8523";30;86;3;10;"3_86";-0,639994875960119;2;0
"8524";40;86;3;10;"3_86";0,0361226068922556;4;0
"8525";50;86;3;10;"3_86";0,655647883402207;7;0
"8526";60;86;3;10;"3_86";0,284882953530659;5;0
"8527";70;86;3;10;"3_86";0,720878162866862;8;0
"8528";80;86;3;10;"3_86";-1,09978089864786;1;1
"8529";90;86;3;10;"3_86";0,821773110508249;9;0
"8530";100;86;3;10;"3_86";0,65320433964919;6;0
"8531";6;86;4;10;"4_86";-0,106124516091484;4;0
"8532";16;86;4;10;"4_86";0,635950398070074;9;0
